unit,isced97,hlth_pb,sex,age,time,geo,value
THS,TOTAL,TOTAL,T,Y45-54,2011,EE ,183.996
THS,TOTAL,TOTAL,F,Y55-64,2011,EE ,93.691
THS,TOTAL,TOTAL,M,Y55-64,2011,EE ,70.511
THS,TOTAL,TOTAL,T,Y55-64,2011,EE ,164.202
THS,ED0-2,PB1040,F,TOTAL,2011,IE ,34.592
THS,ED0-2,PB1040,M,TOTAL,2011,IE ,43.272
THS,ED0-2,PB1040,T,TOTAL,2011,IE ,77.864
THS,ED0-2,PB1040,F,Y15-24,2011,IE ,3.645
THS,ED0-2,PB1040,M,Y15-24,2011,IE ,3.934
THS,ED0-2,PB1040,T,Y15-24,2011,IE ,7.579
THS,ED0-2,PB1040,F,Y25-34,2011,IE ,3.327
THS,ED0-2,PB1040,M,Y25-34,2011,IE ,4.008
THS,ED0-2,PB1040,T,Y25-34,2011,IE ,7.335
THS,ED0-2,PB1040,F,Y35-44,2011,IE ,4.4
THS,ED0-2,PB1040,M,Y35-44,2011,IE ,6.666
THS,ED0-2,PB1040,T,Y35-44,2011,IE ,11.066
THS,ED0-2,PB1040,F,Y45-54,2011,IE ,9.664
THS,ED0-2,PB1040,M,Y45-54,2011,IE ,10.443
THS,ED0-2,PB1040,T,Y45-54,2011,IE ,20.107
THS,ED0-2,PB1040,F,Y55-64,2011,IE ,13.556
THS,ED0-2,PB1040,M,Y55-64,2011,IE ,18.221
THS,ED0-2,PB1040,T,Y55-64,2011,IE ,31.777
THS,ED0-2,PB1041,F,TOTAL,2011,IE ,358.108
THS,ED0-2,PB1041,M,TOTAL,2011,IE ,432.729
THS,ED0-2,PB1041,T,TOTAL,2011,IE ,790.837
THS,ED0-2,PB1041,F,Y15-24,2011,IE ,116.048
THS,ED0-2,PB1041,M,Y15-24,2011,IE ,129.404
THS,ED0-2,PB1041,T,Y15-24,2011,IE ,245.452
THS,ED0-2,PB1041,F,Y25-34,2011,IE ,40.75
THS,ED0-2,PB1041,M,Y25-34,2011,IE ,56.805
THS,ED0-2,PB1041,T,Y25-34,2011,IE ,97.555
THS,ED0-2,PB1041,F,Y35-44,2011,IE ,50.567
THS,ED0-2,PB1041,M,Y35-44,2011,IE ,67.921
THS,ED0-2,PB1041,T,Y35-44,2011,IE ,118.488
THS,ED0-2,PB1041,F,Y45-54,2011,IE ,67.362
THS,ED0-2,PB1041,M,Y45-54,2011,IE ,85.412
THS,ED0-2,PB1041,T,Y45-54,2011,IE ,152.774
THS,ED0-2,PB1041,F,Y55-64,2011,IE ,83.381
THS,ED0-2,PB1041,M,Y55-64,2011,IE ,93.187
THS,ED0-2,PB1041,T,Y55-64,2011,IE ,176.568
THS,ED0-2,PB1070,F,TOTAL,2011,IE ,48.253
THS,ED0-2,PB1070,M,TOTAL,2011,IE ,66.233
THS,ED0-2,PB1070,T,TOTAL,2011,IE ,114.486
THS,ED0-2,PB1070,F,Y15-24,2011,IE ,2.925
THS,ED0-2,PB1070,M,Y15-24,2011,IE ,4.071
THS,ED0-2,PB1070,T,Y15-24,2011,IE ,6.995
THS,ED0-2,PB1070,F,Y25-34,2011,IE ,5.277
THS,ED0-2,PB1070,M,Y25-34,2011,IE ,5.872
THS,ED0-2,PB1070,T,Y25-34,2011,IE ,11.149
THS,ED0-2,PB1070,F,Y35-44,2011,IE ,6.453
THS,ED0-2,PB1070,M,Y35-44,2011,IE ,10.469
THS,ED0-2,PB1070,T,Y35-44,2011,IE ,16.922
THS,ED0-2,PB1070,F,Y45-54,2011,IE ,13.259
THS,ED0-2,PB1070,M,Y45-54,2011,IE ,14.801
THS,ED0-2,PB1070,T,Y45-54,2011,IE ,28.06
THS,ED0-2,PB1070,F,Y55-64,2011,IE ,20.339
THS,ED0-2,PB1070,M,Y55-64,2011,IE ,31.021
THS,ED0-2,PB1070,T,Y55-64,2011,IE ,51.36
THS,ED0-2,PB1071,F,TOTAL,2011,IE ,343.075
THS,ED0-2,PB1071,M,TOTAL,2011,IE ,408.502
THS,ED0-2,PB1071,T,TOTAL,2011,IE ,751.577
THS,ED0-2,PB1071,F,Y15-24,2011,IE ,116.607
THS,ED0-2,PB1071,M,Y15-24,2011,IE ,129.187
THS,ED0-2,PB1071,T,Y15-24,2011,IE ,245.794
THS,ED0-2,PB1071,F,Y25-34,2011,IE ,38.559
THS,ED0-2,PB1071,M,Y25-34,2011,IE ,54.578
THS,ED0-2,PB1071,T,Y25-34,2011,IE ,93.137
THS,ED0-2,PB1071,F,Y35-44,2011,IE ,48.246
THS,ED0-2,PB1071,M,Y35-44,2011,IE ,63.877
THS,ED0-2,PB1071,T,Y35-44,2011,IE ,112.123
THS,ED0-2,PB1071,F,Y45-54,2011,IE ,63.265
THS,ED0-2,PB1071,M,Y45-54,2011,IE ,80.539
THS,ED0-2,PB1071,T,Y45-54,2011,IE ,143.804
THS,ED0-2,PB1071,F,Y55-64,2011,IE ,76.399
THS,ED0-2,PB1071,M,Y55-64,2011,IE ,80.32
THS,ED0-2,PB1071,T,Y55-64,2011,IE ,156.719
THS,ED0-2,TOTAL,F,TOTAL,2011,IE ,393.718
THS,ED0-2,TOTAL,M,TOTAL,2011,IE ,477.313
THS,ED0-2,TOTAL,T,TOTAL,2011,IE ,871.031
THS,ED0-2,TOTAL,F,Y15-24,2011,IE ,119.75
THS,ED0-2,TOTAL,M,Y15-24,2011,IE ,133.483
THS,ED0-2,TOTAL,T,Y15-24,2011,IE ,253.233
THS,ED0-2,TOTAL,F,Y25-34,2011,IE ,44.241
THS,ED0-2,TOTAL,M,Y25-34,2011,IE ,61.069
THS,ED0-2,TOTAL,T,Y25-34,2011,IE ,105.31
THS,ED0-2,TOTAL,F,Y35-44,2011,IE ,54.967
THS,ED0-2,TOTAL,M,Y35-44,2011,IE ,74.832
THS,ED0-2,TOTAL,T,Y35-44,2011,IE ,129.799
THS,ED0-2,TOTAL,F,Y45-54,2011,IE ,77.321
THS,ED0-2,TOTAL,M,Y45-54,2011,IE ,96.005
THS,ED0-2,TOTAL,T,Y45-54,2011,IE ,173.326
THS,ED0-2,TOTAL,F,Y55-64,2011,IE ,97.439
THS,ED0-2,TOTAL,M,Y55-64,2011,IE ,111.923
THS,ED0-2,TOTAL,T,Y55-64,2011,IE ,209.362
THS,ED3_4,PB1040,F,TOTAL,2011,IE ,25.159
THS,ED3_4,PB1040,M,TOTAL,2011,IE ,20.902
THS,ED3_4,PB1040,T,TOTAL,2011,IE ,46.062
THS,ED3_4,PB1040,F,Y15-24,2011,IE ,2.391
THS,ED3_4,PB1040,M,Y15-24,2011,IE ,2.284
THS,ED3_4,PB1040,T,Y15-24,2011,IE ,4.675
THS,ED3_4,PB1040,F,Y25-34,2011,IE ,3.039
THS,ED3_4,PB1040,M,Y25-34,2011,IE ,3.13
THS,ED3_4,PB1040,T,Y25-34,2011,IE ,6.169
THS,ED3_4,PB1040,F,Y35-44,2011,IE ,5.717
THS,ED3_4,PB1040,M,Y35-44,2011,IE ,2.989
THS,ED3_4,PB1040,T,Y35-44,2011,IE ,8.706
THS,ED3_4,PB1040,F,Y45-54,2011,IE ,7.083
THS,ED3_4,PB1040,M,Y45-54,2011,IE ,5.977
THS,ED3_4,PB1040,T,Y45-54,2011,IE ,13.06
THS,ED3_4,PB1040,F,Y55-64,2011,IE ,6.93
THS,ED3_4,PB1040,M,Y55-64,2011,IE ,6.522
THS,ED3_4,PB1040,T,Y55-64,2011,IE ,13.452
THS,ED3_4,PB1041,F,TOTAL,2011,IE ,524.874
THS,ED3_4,PB1041,M,TOTAL,2011,IE ,529.801
THS,ED3_4,PB1041,T,TOTAL,2011,IE ,1054.675
THS,ED3_4,PB1041,F,Y15-24,2011,IE ,116.25
THS,ED3_4,PB1041,M,Y15-24,2011,IE ,120.699
THS,ED3_4,PB1041,T,Y15-24,2011,IE ,236.949
THS,ED3_4,PB1041,F,Y25-34,2011,IE ,119.763
THS,ED3_4,PB1041,M,Y25-34,2011,IE ,142.401
THS,ED3_4,PB1041,T,Y25-34,2011,IE ,262.164
THS,ED3_4,PB1041,F,Y35-44,2011,IE ,118.905
THS,ED3_4,PB1041,M,Y35-44,2011,IE ,117.19
THS,ED3_4,PB1041,T,Y35-44,2011,IE ,236.094
THS,ED3_4,PB1041,F,Y45-54,2011,IE ,105.721
THS,ED3_4,PB1041,M,Y45-54,2011,IE ,93.468
THS,ED3_4,PB1041,T,Y45-54,2011,IE ,199.189
THS,ED3_4,PB1041,F,Y55-64,2011,IE ,64.236
THS,ED3_4,PB1041,M,Y55-64,2011,IE ,56.043
THS,ED3_4,PB1041,T,Y55-64,2011,IE ,120.279
THS,ED3_4,PB1070,F,TOTAL,2011,IE ,35.299
THS,ED3_4,PB1070,M,TOTAL,2011,IE ,31.188
THS,ED3_4,PB1070,T,TOTAL,2011,IE ,66.487
THS,ED3_4,PB1070,F,Y15-24,2011,IE ,2.02
THS,ED3_4,PB1070,M,Y15-24,2011,IE ,2.495
THS,ED3_4,PB1070,T,Y15-24,2011,IE ,4.515
THS,ED3_4,PB1070,F,Y25-34,2011,IE ,5.626
THS,ED3_4,PB1070,M,Y25-34,2011,IE ,4.765
THS,ED3_4,PB1070,T,Y25-34,2011,IE ,10.391
THS,ED3_4,PB1070,F,Y35-44,2011,IE ,8.333
THS,ED3_4,PB1070,M,Y35-44,2011,IE ,6.138
THS,ED3_4,PB1070,T,Y35-44,2011,IE ,14.471
THS,ED3_4,PB1070,F,Y45-54,2011,IE ,10.215
THS,ED3_4,PB1070,M,Y45-54,2011,IE ,8.102
THS,ED3_4,PB1070,T,Y45-54,2011,IE ,18.316
THS,ED3_4,PB1070,F,Y55-64,2011,IE ,9.105
THS,ED3_4,PB1070,M,Y55-64,2011,IE ,9.689
THS,ED3_4,PB1070,T,Y55-64,2011,IE ,18.795
THS,ED3_4,PB1071,F,TOTAL,2011,IE ,513.935
THS,ED3_4,PB1071,M,TOTAL,2011,IE ,518.998
THS,ED3_4,PB1071,T,TOTAL,2011,IE ,1032.933
THS,ED3_4,PB1071,F,Y15-24,2011,IE ,116.621
THS,ED3_4,PB1071,M,Y15-24,2011,IE ,120.414
THS,ED3_4,PB1071,T,Y15-24,2011,IE ,237.035
THS,ED3_4,PB1071,F,Y25-34,2011,IE ,117.051
THS,ED3_4,PB1071,M,Y25-34,2011,IE ,140.688
THS,ED3_4,PB1071,T,Y25-34,2011,IE ,257.738
THS,ED3_4,PB1071,F,Y35-44,2011,IE ,116.133
THS,ED3_4,PB1071,M,Y35-44,2011,IE ,113.931
THS,ED3_4,PB1071,T,Y35-44,2011,IE ,230.064
THS,ED3_4,PB1071,F,Y45-54,2011,IE ,102.137
THS,ED3_4,PB1071,M,Y45-54,2011,IE ,91.156
THS,ED3_4,PB1071,T,Y45-54,2011,IE ,193.293
THS,ED3_4,PB1071,F,Y55-64,2011,IE ,61.993
THS,ED3_4,PB1071,M,Y55-64,2011,IE ,52.81
THS,ED3_4,PB1071,T,Y55-64,2011,IE ,114.803
THS,ED3_4,TOTAL,F,TOTAL,2011,IE ,550.462
THS,ED3_4,TOTAL,M,TOTAL,2011,IE ,551.699
THS,ED3_4,TOTAL,T,TOTAL,2011,IE ,1102.16
THS,ED3_4,TOTAL,F,Y15-24,2011,IE ,118.641
THS,ED3_4,TOTAL,M,Y15-24,2011,IE ,123.284
THS,ED3_4,TOTAL,T,Y15-24,2011,IE ,241.925
THS,ED3_4,TOTAL,F,Y25-34,2011,IE ,122.878
THS,ED3_4,TOTAL,M,Y25-34,2011,IE ,145.853
THS,ED3_4,TOTAL,T,Y25-34,2011,IE ,268.731
THS,ED3_4,TOTAL,F,Y35-44,2011,IE ,124.747
THS,ED3_4,TOTAL,M,Y35-44,2011,IE ,120.231
THS,ED3_4,TOTAL,T,Y35-44,2011,IE ,244.978
THS,ED3_4,TOTAL,F,Y45-54,2011,IE ,112.803
THS,ED3_4,TOTAL,M,Y45-54,2011,IE ,99.7
THS,ED3_4,TOTAL,T,Y45-54,2011,IE ,212.503
THS,ED3_4,TOTAL,F,Y55-64,2011,IE ,71.392
THS,ED3_4,TOTAL,M,Y55-64,2011,IE ,62.63
THS,ED3_4,TOTAL,T,Y55-64,2011,IE ,134.022
THS,ED5_6,PB1040,F,TOTAL,2011,IE ,15.944
THS,ED5_6,PB1040,M,TOTAL,2011,IE ,13.644
THS,ED5_6,PB1040,T,TOTAL,2011,IE ,29.588
THS,ED5_6,PB1040,F,Y15-24,2011,IE ,
THS,ED5_6,PB1040,M,Y15-24,2011,IE ,
THS,ED5_6,PB1040,T,Y15-24,2011,IE ,1.028
THS,ED5_6,PB1040,F,Y25-34,2011,IE ,3.229
THS,ED5_6,PB1040,M,Y25-34,2011,IE ,2.14
THS,ED5_6,PB1040,T,Y25-34,2011,IE ,5.369
THS,ED5_6,PB1040,F,Y35-44,2011,IE ,4.021
THS,ED5_6,PB1040,M,Y35-44,2011,IE ,3.569
THS,ED5_6,PB1040,T,Y35-44,2011,IE ,7.59
THS,ED5_6,PB1040,F,Y45-54,2011,IE ,4.676
THS,ED5_6,PB1040,M,Y45-54,2011,IE ,3.484
THS,ED5_6,PB1040,T,Y45-54,2011,IE ,8.16
THS,ED5_6,PB1040,F,Y55-64,2011,IE ,3.521
THS,ED5_6,PB1040,M,Y55-64,2011,IE ,3.92
THS,ED5_6,PB1040,T,Y55-64,2011,IE ,7.44
THS,ED5_6,PB1041,F,TOTAL,2011,IE ,532.279
THS,ED5_6,PB1041,M,TOTAL,2011,IE ,432.21
THS,ED5_6,PB1041,T,TOTAL,2011,IE ,964.489
THS,ED5_6,PB1041,F,Y15-24,2011,IE ,43.947
THS,ED5_6,PB1041,M,Y15-24,2011,IE ,28.457
THS,ED5_6,PB1041,T,Y15-24,2011,IE ,72.404
THS,ED5_6,PB1041,F,Y25-34,2011,IE ,200.985
THS,ED5_6,PB1041,M,Y25-34,2011,IE ,141.644
THS,ED5_6,PB1041,T,Y25-34,2011,IE ,342.63
THS,ED5_6,PB1041,F,Y35-44,2011,IE ,149.846
THS,ED5_6,PB1041,M,Y35-44,2011,IE ,134.505
THS,ED5_6,PB1041,T,Y35-44,2011,IE ,284.351
THS,ED5_6,PB1041,F,Y45-54,2011,IE ,87.342
THS,ED5_6,PB1041,M,Y45-54,2011,IE ,80.398
THS,ED5_6,PB1041,T,Y45-54,2011,IE ,167.739
THS,ED5_6,PB1041,F,Y55-64,2011,IE ,50.159
THS,ED5_6,PB1041,M,Y55-64,2011,IE ,47.206
THS,ED5_6,PB1041,T,Y55-64,2011,IE ,97.365
THS,ED5_6,PB1070,F,TOTAL,2011,IE ,17.477
THS,ED5_6,PB1070,M,TOTAL,2011,IE ,12.019
THS,ED5_6,PB1070,T,TOTAL,2011,IE ,29.497
THS,ED5_6,PB1070,F,Y15-24,2011,IE ,
THS,ED5_6,PB1070,M,Y15-24,2011,IE ,
THS,ED5_6,PB1070,T,Y15-24,2011,IE ,
THS,ED5_6,PB1070,F,Y25-34,2011,IE ,3.18
THS,ED5_6,PB1070,M,Y25-34,2011,IE ,1.96
THS,ED5_6,PB1070,T,Y25-34,2011,IE ,5.14
THS,ED5_6,PB1070,F,Y35-44,2011,IE ,4.044
THS,ED5_6,PB1070,M,Y35-44,2011,IE ,2.235
THS,ED5_6,PB1070,T,Y35-44,2011,IE ,6.279
THS,ED5_6,PB1070,F,Y45-54,2011,IE ,4.947
THS,ED5_6,PB1070,M,Y45-54,2011,IE ,3.722
THS,ED5_6,PB1070,T,Y45-54,2011,IE ,8.669
THS,ED5_6,PB1070,F,Y55-64,2011,IE ,4.834
THS,ED5_6,PB1070,M,Y55-64,2011,IE ,3.873
THS,ED5_6,PB1070,T,Y55-64,2011,IE ,8.707
THS,ED5_6,PB1071,F,TOTAL,2011,IE ,530.393
THS,ED5_6,PB1071,M,TOTAL,2011,IE ,433.394
THS,ED5_6,PB1071,T,TOTAL,2011,IE ,963.787
THS,ED5_6,PB1071,F,Y15-24,2011,IE ,43.972
THS,ED5_6,PB1071,M,Y15-24,2011,IE ,28.636
THS,ED5_6,PB1071,T,Y15-24,2011,IE ,72.608
THS,ED5_6,PB1071,F,Y25-34,2011,IE ,200.957
THS,ED5_6,PB1071,M,Y25-34,2011,IE ,141.73
THS,ED5_6,PB1071,T,Y25-34,2011,IE ,342.687
THS,ED5_6,PB1071,F,Y35-44,2011,IE ,149.67
THS,ED5_6,PB1071,M,Y35-44,2011,IE ,135.847
THS,ED5_6,PB1071,T,Y35-44,2011,IE ,285.517
THS,ED5_6,PB1071,F,Y45-54,2011,IE ,87.002
THS,ED5_6,PB1071,M,Y45-54,2011,IE ,80.159
THS,ED5_6,PB1071,T,Y45-54,2011,IE ,167.161
THS,ED5_6,PB1071,F,Y55-64,2011,IE ,48.793
THS,ED5_6,PB1071,M,Y55-64,2011,IE ,47.021
THS,ED5_6,PB1071,T,Y55-64,2011,IE ,95.815
THS,ED5_6,TOTAL,F,TOTAL,2011,IE ,549.294
THS,ED5_6,TOTAL,M,TOTAL,2011,IE ,446.955
THS,ED5_6,TOTAL,T,TOTAL,2011,IE ,996.249
THS,ED5_6,TOTAL,F,Y15-24,2011,IE ,44.535
THS,ED5_6,TOTAL,M,Y15-24,2011,IE ,28.988
THS,ED5_6,TOTAL,T,Y15-24,2011,IE ,73.523
THS,ED5_6,TOTAL,F,Y25-34,2011,IE ,204.672
THS,ED5_6,TOTAL,M,Y25-34,2011,IE ,144.32
THS,ED5_6,TOTAL,T,Y25-34,2011,IE ,348.992
THS,ED5_6,TOTAL,F,Y35-44,2011,IE ,154.086
THS,ED5_6,TOTAL,M,Y35-44,2011,IE ,138.363
THS,ED5_6,TOTAL,T,Y35-44,2011,IE ,292.449
THS,ED5_6,TOTAL,F,Y45-54,2011,IE ,92.236
THS,ED5_6,TOTAL,M,Y45-54,2011,IE ,84.099
THS,ED5_6,TOTAL,T,Y45-54,2011,IE ,176.335
THS,ED5_6,TOTAL,F,Y55-64,2011,IE ,53.764
THS,ED5_6,TOTAL,M,Y55-64,2011,IE ,51.185
THS,ED5_6,TOTAL,T,Y55-64,2011,IE ,104.949
THS,NRP,PB1040,F,TOTAL,2011,IE ,3.448
THS,NRP,PB1040,M,TOTAL,2011,IE ,3.357
THS,NRP,PB1040,T,TOTAL,2011,IE ,6.804
THS,NRP,PB1040,F,Y15-24,2011,IE ,
THS,NRP,PB1040,M,Y15-24,2011,IE ,
THS,NRP,PB1040,T,Y15-24,2011,IE ,
THS,NRP,PB1040,F,Y25-34,2011,IE ,
THS,NRP,PB1040,M,Y25-34,2011,IE ,
THS,NRP,PB1040,T,Y25-34,2011,IE ,1.811
THS,NRP,PB1040,F,Y35-44,2011,IE ,
THS,NRP,PB1040,M,Y35-44,2011,IE ,
THS,NRP,PB1040,T,Y35-44,2011,IE ,
THS,NRP,PB1040,F,Y45-54,2011,IE ,
THS,NRP,PB1040,M,Y45-54,2011,IE ,
THS,NRP,PB1040,T,Y45-54,2011,IE ,1.433
THS,NRP,PB1040,F,Y55-64,2011,IE ,1.191
THS,NRP,PB1040,M,Y55-64,2011,IE ,
THS,NRP,PB1040,T,Y55-64,2011,IE ,1.838
THS,NRP,PB1041,F,TOTAL,2011,IE ,32.533
THS,NRP,PB1041,M,TOTAL,2011,IE ,38.887
THS,NRP,PB1041,T,TOTAL,2011,IE ,71.421
THS,NRP,PB1041,F,Y15-24,2011,IE ,3.055
THS,NRP,PB1041,M,Y15-24,2011,IE ,3.782
THS,NRP,PB1041,T,Y15-24,2011,IE ,6.836
THS,NRP,PB1041,F,Y25-34,2011,IE ,11.595
THS,NRP,PB1041,M,Y25-34,2011,IE ,15.045
THS,NRP,PB1041,T,Y25-34,2011,IE ,26.64
THS,NRP,PB1041,F,Y35-44,2011,IE ,8.779
THS,NRP,PB1041,M,Y35-44,2011,IE ,11.8
THS,NRP,PB1041,T,Y35-44,2011,IE ,20.579
THS,NRP,PB1041,F,Y45-54,2011,IE ,5.021
THS,NRP,PB1041,M,Y45-54,2011,IE ,5.267
THS,NRP,PB1041,T,Y45-54,2011,IE ,10.288
THS,NRP,PB1041,F,Y55-64,2011,IE ,4.083
THS,NRP,PB1041,M,Y55-64,2011,IE ,2.994
THS,NRP,PB1041,T,Y55-64,2011,IE ,7.077
THS,NRP,PB1070,F,TOTAL,2011,IE ,2.566
THS,NRP,PB1070,M,TOTAL,2011,IE ,3.887
THS,NRP,PB1070,T,TOTAL,2011,IE ,6.452
THS,NRP,PB1070,F,Y15-24,2011,IE ,
THS,NRP,PB1070,M,Y15-24,2011,IE ,
THS,NRP,PB1070,T,Y15-24,2011,IE ,1.211
THS,NRP,PB1070,F,Y25-34,2011,IE ,
THS,NRP,PB1070,M,Y25-34,2011,IE ,
THS,NRP,PB1070,T,Y25-34,2011,IE ,1.185
THS,NRP,PB1070,F,Y35-44,2011,IE ,
THS,NRP,PB1070,M,Y35-44,2011,IE ,
THS,NRP,PB1070,T,Y35-44,2011,IE ,
THS,NRP,PB1070,F,Y45-54,2011,IE ,
THS,NRP,PB1070,M,Y45-54,2011,IE ,
THS,NRP,PB1070,T,Y45-54,2011,IE ,1.288
THS,NRP,PB1070,F,Y55-64,2011,IE ,1.055
THS,NRP,PB1070,M,Y55-64,2011,IE ,
THS,NRP,PB1070,T,Y55-64,2011,IE ,1.912
THS,NRP,PB1071,F,TOTAL,2011,IE ,32.96
THS,NRP,PB1071,M,TOTAL,2011,IE ,37.916
THS,NRP,PB1071,T,TOTAL,2011,IE ,70.876
THS,NRP,PB1071,F,Y15-24,2011,IE ,3.087
THS,NRP,PB1071,M,Y15-24,2011,IE ,3.525
THS,NRP,PB1071,T,Y15-24,2011,IE ,6.612
THS,NRP,PB1071,F,Y25-34,2011,IE ,11.941
THS,NRP,PB1071,M,Y25-34,2011,IE ,14.987
THS,NRP,PB1071,T,Y25-34,2011,IE ,26.928
THS,NRP,PB1071,F,Y35-44,2011,IE ,8.623
THS,NRP,PB1071,M,Y35-44,2011,IE ,11.569
THS,NRP,PB1071,T,Y35-44,2011,IE ,20.192
THS,NRP,PB1071,F,Y45-54,2011,IE ,5.171
THS,NRP,PB1071,M,Y45-54,2011,IE ,5.168
THS,NRP,PB1071,T,Y45-54,2011,IE ,10.34
THS,NRP,PB1071,F,Y55-64,2011,IE ,4.138
THS,NRP,PB1071,M,Y55-64,2011,IE ,2.666
THS,NRP,PB1071,T,Y55-64,2011,IE ,6.805
THS,NRP,TOTAL,F,TOTAL,2011,IE ,36.076
THS,NRP,TOTAL,M,TOTAL,2011,IE ,42.452
THS,NRP,TOTAL,T,TOTAL,2011,IE ,78.528
THS,NRP,TOTAL,F,Y15-24,2011,IE ,3.387
THS,NRP,TOTAL,M,Y15-24,2011,IE ,4.436
THS,NRP,TOTAL,T,Y15-24,2011,IE ,7.823
THS,NRP,TOTAL,F,Y25-34,2011,IE ,12.674
THS,NRP,TOTAL,M,Y25-34,2011,IE ,15.993
THS,NRP,TOTAL,T,Y25-34,2011,IE ,28.667
THS,NRP,TOTAL,F,Y35-44,2011,IE ,9.031
THS,NRP,TOTAL,M,Y35-44,2011,IE ,12.284
THS,NRP,TOTAL,T,Y35-44,2011,IE ,21.315
THS,NRP,TOTAL,F,Y45-54,2011,IE ,5.71
THS,NRP,TOTAL,M,Y45-54,2011,IE ,6.098
THS,NRP,TOTAL,T,Y45-54,2011,IE ,11.808
THS,NRP,TOTAL,F,Y55-64,2011,IE ,5.274
THS,NRP,TOTAL,M,Y55-64,2011,IE ,3.641
THS,NRP,TOTAL,T,Y55-64,2011,IE ,8.915
THS,TOTAL,PB1040,F,TOTAL,2011,IE ,79.144
THS,TOTAL,PB1040,M,TOTAL,2011,IE ,81.174
THS,TOTAL,PB1040,T,TOTAL,2011,IE ,160.318
THS,TOTAL,PB1040,F,Y15-24,2011,IE ,6.865
THS,TOTAL,PB1040,M,Y15-24,2011,IE ,7.403
THS,TOTAL,PB1040,T,Y15-24,2011,IE ,14.269
THS,TOTAL,PB1040,F,Y25-34,2011,IE ,10.579
THS,TOTAL,PB1040,M,Y25-34,2011,IE ,10.104
THS,TOTAL,PB1040,T,Y25-34,2011,IE ,20.684
THS,TOTAL,PB1040,F,Y35-44,2011,IE ,14.39
THS,TOTAL,PB1040,M,Y35-44,2011,IE ,13.709
THS,TOTAL,PB1040,T,Y35-44,2011,IE ,28.098
THS,TOTAL,PB1040,F,Y45-54,2011,IE ,22.112
THS,TOTAL,PB1040,M,Y45-54,2011,IE ,20.648
THS,TOTAL,PB1040,T,Y45-54,2011,IE ,42.76
THS,TOTAL,PB1040,F,Y55-64,2011,IE ,25.197
THS,TOTAL,PB1040,M,Y55-64,2011,IE ,29.31
THS,TOTAL,PB1040,T,Y55-64,2011,IE ,54.507
THS,TOTAL,PB1041,F,TOTAL,2011,IE ,1447.794
THS,TOTAL,PB1041,M,TOTAL,2011,IE ,1433.628
THS,TOTAL,PB1041,T,TOTAL,2011,IE ,2881.422
THS,TOTAL,PB1041,F,Y15-24,2011,IE ,279.301
THS,TOTAL,PB1041,M,Y15-24,2011,IE ,282.342
THS,TOTAL,PB1041,T,Y15-24,2011,IE ,561.642
THS,TOTAL,PB1041,F,Y25-34,2011,IE ,373.094
THS,TOTAL,PB1041,M,Y25-34,2011,IE ,355.895
THS,TOTAL,PB1041,T,Y25-34,2011,IE ,728.989
THS,TOTAL,PB1041,F,Y35-44,2011,IE ,328.096
THS,TOTAL,PB1041,M,Y35-44,2011,IE ,331.415
THS,TOTAL,PB1041,T,Y35-44,2011,IE ,659.511
THS,TOTAL,PB1041,F,Y45-54,2011,IE ,265.445
THS,TOTAL,PB1041,M,Y45-54,2011,IE ,264.545
THS,TOTAL,PB1041,T,Y45-54,2011,IE ,529.99
THS,TOTAL,PB1041,F,Y55-64,2011,IE ,201.858
THS,TOTAL,PB1041,M,Y55-64,2011,IE ,199.43
THS,TOTAL,PB1041,T,Y55-64,2011,IE ,401.289
THS,TOTAL,PB1070,F,TOTAL,2011,IE ,103.595
THS,TOTAL,PB1070,M,TOTAL,2011,IE ,113.327
THS,TOTAL,PB1070,T,TOTAL,2011,IE ,216.922
THS,TOTAL,PB1070,F,Y15-24,2011,IE ,5.718
THS,TOTAL,PB1070,M,Y15-24,2011,IE ,7.705
THS,TOTAL,PB1070,T,Y15-24,2011,IE ,13.422
THS,TOTAL,PB1070,F,Y25-34,2011,IE ,14.608
THS,TOTAL,PB1070,M,Y25-34,2011,IE ,13.257
THS,TOTAL,PB1070,T,Y25-34,2011,IE ,27.864
THS,TOTAL,PB1070,F,Y35-44,2011,IE ,19.07
THS,TOTAL,PB1070,M,Y35-44,2011,IE ,19.458
THS,TOTAL,PB1070,T,Y35-44,2011,IE ,38.529
THS,TOTAL,PB1070,F,Y45-54,2011,IE ,28.866
THS,TOTAL,PB1070,M,Y45-54,2011,IE ,27.468
THS,TOTAL,PB1070,T,Y45-54,2011,IE ,56.334
THS,TOTAL,PB1070,F,Y55-64,2011,IE ,35.334
THS,TOTAL,PB1070,M,Y55-64,2011,IE ,45.44
THS,TOTAL,PB1070,T,Y55-64,2011,IE ,80.774
THS,TOTAL,PB1071,F,TOTAL,2011,IE ,1420.363
THS,TOTAL,PB1071,M,TOTAL,2011,IE ,1398.81
THS,TOTAL,PB1071,T,TOTAL,2011,IE ,2819.173
THS,TOTAL,PB1071,F,Y15-24,2011,IE ,280.287
THS,TOTAL,PB1071,M,Y15-24,2011,IE ,281.762
THS,TOTAL,PB1071,T,Y15-24,2011,IE ,562.048
THS,TOTAL,PB1071,F,Y25-34,2011,IE ,368.507
THS,TOTAL,PB1071,M,Y25-34,2011,IE ,351.983
THS,TOTAL,PB1071,T,Y25-34,2011,IE ,720.49
THS,TOTAL,PB1071,F,Y35-44,2011,IE ,322.671
